,text,sentence,word,wordFreq,zipfFreq,surpGPT,word_length,wordId
17682,text_7_L1,10,auch,0.00603,6.78,0.00025090406415984035,4,145
17683,text_7_L1,10,durch,0.00182,6.26,0.0002661589242052287,5,146
17684,text_7_L1,10,unterschiedliche,3.89e-05,4.59,11.242122650146484,16,147
17685,text_7_L1,10,Größen,1.26e-05,4.1,0.43770599365234375,6,148
17686,text_7_L1,10,entsprochen.,1.74e-06,3.24,3.053054094314575,12,149
17687,text_7_L1,1,Das,0.0145,7.16,3.612485408782959,3,1
17688,text_7_L1,1,Monokelist,0.0,0.0,24.33946990966797,10,2
17689,text_7_L1,1,eine,0.00631,6.8,3.8267948627471924,4,3
17690,text_7_L1,1,"Sehhilfe,",1.05e-07,2.02,5.8854475021362305,9,4
17691,text_7_L1,1,die,0.0302,7.48,9.767281532287598,3,5
17692,text_7_L1,1,im,0.00724,6.86,1.9994525909423828,2,6
17693,text_7_L1,1,Gegensatz,5.89e-05,4.77,5.083155632019043,9,7
17694,text_7_L1,1,zur,0.00186,6.27,0.025037365034222603,3,8
17695,text_7_L1,1,heute,0.000759,5.88,0.7772545218467712,5,9
17696,text_7_L1,1,verwendeten,1.2e-05,4.08,0.3258087635040283,11,10
17697,text_7_L1,1,Brille,1.7e-05,4.23,3.938260316848755,6,11
17698,text_7_L1,1,aus,0.00398,6.6,2.202491044998169,3,12
17699,text_7_L1,1,nur,0.00331,6.52,1.703420877456665,3,13
17700,text_7_L1,1,einem,0.00224,6.35,11.278103828430176,5,14
17701,text_7_L1,1,Glas,4.07e-05,4.61,3.5934743881225586,4,15
17702,text_7_L1,1,besteht,0.000162,5.21,0.7273914813995361,7,16
17703,text_7_L1,1,und,0.0263,7.42,4.309416770935059,3,17
17704,text_7_L1,1,am,0.00288,6.46,3.8601999282836914,2,18
17705,text_7_L1,1,Auge,6.61e-05,4.82,0.7265592813491821,4,19
17706,text_7_L1,1,eingeklemmt,2.24e-06,3.35,12.425848007202148,11,20
17707,text_7_L1,1,wird.,0.00316,6.5,0.24813617765903473,5,21
17708,text_7_L1,2,Das,0.0145,7.16,3.612485408782959,3,22
17709,text_7_L1,2,Monokel,3.09e-07,2.49,14.572187423706055,7,23
17710,text_7_L1,2,entwickelte,2.29e-05,4.36,3.8267948627471924,11,24
17711,text_7_L1,2,sich,0.00617,6.79,1.71476411819458,4,25
17712,text_7_L1,2,aus,0.00398,6.6,9.80159854888916,3,26
17713,text_7_L1,2,dem,0.00575,6.76,0.05687909945845604,3,27
17714,text_7_L1,2,"Lesestein,",0.0,0.0,12.442831993103027,10,28
17715,text_7_L1,2,einer,0.00263,6.42,1.0702399015426636,5,29
17716,text_7_L1,2,geschliffenen,3.98e-07,2.6,7.0987372398376465,13,30
17717,text_7_L1,2,Linse,2.82e-06,3.45,2.728250741958618,5,31
17718,text_7_L1,2,aus,0.00398,6.6,1.39201819896698,3,32
17719,text_7_L1,2,Quarz,1.55e-06,3.19,2.9962010383605957,5,33
17720,text_7_L1,2,oder,0.00316,6.5,7.0359206199646,4,34
17721,text_7_L1,2,"Beryll,",9.12e-08,1.96,7.267836570739746,7,35
17722,text_7_L1,2,daher,0.000234,5.37,0.05844326689839363,5,36
17723,text_7_L1,2,das,0.0145,7.16,3.99463152885437,3,37
17724,text_7_L1,2,deutsche,0.000372,5.57,1.419786810874939,8,38
17725,text_7_L1,2,Wort,0.000166,5.22,2.2216429710388184,4,39
17726,text_7_L1,2,Brille.,1.7e-05,4.23,4.092874050140381,7,40
17727,text_7_L1,3,Dieser,0.0011,6.04,5.857776165008545,6,41
17728,text_7_L1,3,wurde,0.00155,6.19,7.700990200042725,5,42
17729,text_7_L1,3,zum,0.00257,6.41,4.655125141143799,3,43
17730,text_7_L1,3,Vergrößern,6.46e-06,3.81,9.088136672973633,10,44
17731,text_7_L1,3,direkt,0.000219,5.34,0.10039431601762772,6,45
17732,text_7_L1,3,auf,0.00776,6.89,0.00022957073815632612,3,46
17733,text_7_L1,3,das,0.0145,7.16,5.914035797119141,3,47
17734,text_7_L1,3,Schriftstück,9.77e-07,2.99,11.424381256103516,12,48
17735,text_7_L1,3,gelegt.,4.07e-05,4.61,1.8267782926559448,7,49
17736,text_7_L1,4,Das,0.0145,7.16,3.612485408782959,3,50
17737,text_7_L1,4,im,0.00724,6.86,6.173792839050293,2,51
17738,text_7_L1,4,Deutschen,0.000468,5.67,7.078439712524414,9,52
17739,text_7_L1,4,verwendete,8.71e-06,3.94,4.787208557128906,10,53
17740,text_7_L1,4,Wort,0.000166,5.22,0.7579130530357361,4,54
17741,text_7_L1,4,Monokel,3.09e-07,2.49,12.951231002807617,7,55
17742,text_7_L1,4,wurde,0.00155,6.19,2.4033350944519043,5,56
17743,text_7_L1,4,aus,0.00398,6.6,2.2119197845458984,3,57
17744,text_7_L1,4,dem,0.00575,6.76,3.9001522064208984,3,58
17745,text_7_L1,4,Fränzösischem,0.0,0.0,20.35562515258789,13,59
17746,text_7_L1,4,"entlehnt,",1e-06,3.0,4.779636859893799,9,60
17747,text_7_L1,4,entstand,3.31e-05,4.52,8.011588096618652,8,61
17748,text_7_L1,4,aber,0.00427,6.63,6.217843532562256,4,62
17749,text_7_L1,4,ursprünglich,4.27e-05,4.63,0.6343671679496765,12,63
17750,text_7_L1,4,als,0.00513,6.71,0.09500497579574585,3,64
17751,text_7_L1,4,zweisprachiges,1e-07,2.0,11.112732887268066,14,65
17752,text_7_L1,4,Kunstwort,2.95e-07,2.47,5.166183948516846,9,66
17753,text_7_L1,4,aus,0.00398,6.6,0.05103622376918793,3,67
17754,text_7_L1,4,dem,0.00575,6.76,1.7383732795715332,3,68
17755,text_7_L1,4,Altgrichischen,0.0,0.0,12.892287254333496,14,69
17756,text_7_L1,4,und,0.0263,7.42,1.4848886728286743,3,70
17757,text_7_L1,4,Latein.,8.32e-06,3.92,3.838759422302246,7,71
17758,text_7_L1,5,Das,0.0145,7.16,3.612485408782959,3,72
17759,text_7_L1,5,Monokel,3.09e-07,2.49,14.572187423706055,7,73
17760,text_7_L1,5,war,0.00339,6.53,3.8267948627471924,3,74
17761,text_7_L1,5,gegen,0.00107,6.03,1.71476411819458,5,75
17762,text_7_L1,5,Ende,0.000468,5.67,4.256421089172363,4,76
17763,text_7_L1,5,des,0.0055,6.74,8.145181655883789,3,77
17764,text_7_L1,5,19.,0.000267,5.43,1.0289961099624634,3,78
17765,text_7_L1,6,Jahrhunderts,5.37e-05,4.73,12.356008529663086,12,79
17766,text_7_L1,6,besonders,0.000282,5.45,2.610647439956665,9,80
17767,text_7_L1,6,in,0.0174,7.24,0.7394915223121643,2,81
17768,text_7_L1,6,Deutschland,0.000692,5.84,7.560257434844971,11,82
17769,text_7_L1,6,und,0.0263,7.42,1.9743731021881104,3,83
17770,text_7_L1,6,Großbritannien,2.88e-05,4.46,2.712775707244873,14,84
17771,text_7_L1,6,populär,5.62e-06,3.75,2.346409797668457,7,85
17772,text_7_L1,6,und,0.0263,7.42,3.508791208267212,3,86
17773,text_7_L1,6,galt,3.09e-05,4.49,5.049664497375488,4,87
17774,text_7_L1,6,als,0.00513,6.71,2.674074649810791,3,88
17775,text_7_L1,6,ein,0.00813,6.91,4.147634506225586,3,89
17776,text_7_L1,6,Statussymbol,6.92e-07,2.84,4.972308158874512,12,90
17777,text_7_L1,6,der,0.0288,7.46,1.8491051197052002,3,91
17778,text_7_L1,6,höheren,3.47e-05,4.54,4.970329761505127,7,92
17779,text_7_L1,6,Gesellschaftsschichten.,5.37e-07,2.73,1.5089443922042847,23,93
17780,text_7_L1,7,Besonders,0.000282,5.45,7.689723014831543,9,94
17781,text_7_L1,7,verbreitet,3.55e-05,4.55,8.17634391784668,10,95
17782,text_7_L1,7,war,0.00339,6.53,4.135993480682373,3,96
17783,text_7_L1,7,es,0.00871,6.94,3.5969924926757812,2,97
17784,text_7_L1,7,in,0.0174,7.24,1.178160309791565,2,98
17785,text_7_L1,7,den,0.01,7.0,1.3697103261947632,3,99
17786,text_7_L1,7,Offizierkorps,6.61e-08,1.82,16.104415893554688,13,100
17787,text_7_L1,7,der,0.0288,7.46,1.4226442575454712,3,101
17788,text_7_L1,7,Armeen,3.8e-06,3.58,4.446736812591553,6,102
17789,text_7_L1,7,dieser,0.0011,6.04,1.4221173524856567,6,103
17790,text_7_L1,7,beiden,0.00038,5.58,0.00021336186910048127,6,104
17791,text_7_L1,7,Länder.,7.76e-05,4.89,1.3315242528915405,7,105
17792,text_7_L1,8,Einige,0.000347,5.54,8.232686996459961,6,106
17793,text_7_L1,8,Mediziner,1.1e-05,4.04,9.179830551147461,9,107
17794,text_7_L1,8,waren,0.000871,5.94,5.7933669090271,5,108
17795,text_7_L1,8,damals,0.000195,5.29,5.419609069824219,6,109
17796,text_7_L1,8,der,0.0288,7.46,1.4101473093032837,3,110
17797,text_7_L1,8,"Meinung,",0.000138,5.14,0.7741750478744507,8,111
17798,text_7_L1,8,das,0.0145,7.16,0.0006470970110967755,3,112
17799,text_7_L1,8,Verzerren,5.13e-07,2.71,14.073323249816895,9,113
17800,text_7_L1,8,des,0.0055,6.74,0.7107607126235962,3,114
17801,text_7_L1,8,Gesichts,3.02e-06,3.48,0.0634143203496933,8,115
17802,text_7_L1,8,zum,0.00257,6.41,3.629070520401001,3,116
17803,text_7_L1,8,Festhalten,1.38e-05,4.14,8.079267501831055,10,117
17804,text_7_L1,8,des,0.0055,6.74,6.099738597869873,3,118
17805,text_7_L1,8,Monokels,0.0,0.0,14.352543830871582,8,119
17806,text_7_L1,8,sei,0.000501,5.7,1.3167542219161987,3,120
17807,text_7_L1,8,gesundheitsschädlich.,7.08e-07,2.85,6.734205722808838,21,121
17808,text_7_L1,9,Dagegen,0.000138,5.14,11.419567108154297,7,122
17809,text_7_L1,9,wurde,0.00155,6.19,6.062873840332031,5,123
17810,text_7_L1,9,gewöhnlich,1.35e-05,4.13,0.004627471789717674,10,124
17811,text_7_L1,9,"argumentiert,",6.46e-06,3.81,6.400364398956299,13,125
17812,text_7_L1,9,dass,0.0049,6.69,11.757314682006836,4,126
17813,text_7_L1,9,nur,0.00331,6.52,6.317229270935059,3,127
17814,text_7_L1,9,Personen,0.00017,5.23,0.08313501626253128,8,128
17815,text_7_L1,9,Monokel,3.09e-07,2.49,18.572710037231445,7,129
17816,text_7_L1,9,tragen,0.00011,5.04,4.993247032165527,6,130
17817,text_7_L1,9,"sollten,",0.000257,5.41,2.108725070953369,8,131
17818,text_7_L1,9,die,0.0302,7.48,12.052566528320312,3,132
17819,text_7_L1,9,es,0.00871,6.94,2.856898069381714,2,133
17820,text_7_L1,9,ohne,0.000891,5.95,3.6632444858551025,4,134
17821,text_7_L1,9,solche,0.000219,5.34,1.3599214553833008,6,135
17822,text_7_L1,9,Gesichtsverzerrungen,0.0,0.0,10.47845458984375,20,136
17823,text_7_L1,9,tragen,0.00011,5.04,0.0454476997256279,6,137
17824,text_7_L1,9,könnten.,0.000151,5.18,0.7696475386619568,8,138
17825,text_7_L1,10,Dem,0.00575,6.76,7.311006546020508,3,139
17826,text_7_L1,10,wurde,0.00155,6.19,8.940508842468262,5,140
17827,text_7_L1,10,von,0.00977,6.99,3.5642189979553223,3,141
17828,text_7_L1,10,Seiten,0.000138,5.14,3.4379024505615234,6,142
17829,text_7_L1,10,der,0.0288,7.46,0.5527867674827576,3,143
17830,text_7_L1,10,Optiker,1.51e-06,3.18,11.679828643798828,7,144
17831,text_7_L1,10,auch,0.00603,6.78,0.00025090406415984035,4,145
17832,text_7_L1,10,durch,0.00182,6.26,0.0002661589242052287,5,146
17833,text_7_L1,10,unterschiedliche,3.89e-05,4.59,11.242122650146484,16,147
17834,text_7_L1,10,Größen,1.26e-05,4.1,0.43770599365234375,6,148
17835,text_7_L1,10,entsprochen.,1.74e-06,3.24,3.053054094314575,12,149
17836,text_7_L1,1,Das,0.0145,7.16,3.612485408782959,3,1
17837,text_7_L1,1,Monokelist,0.0,0.0,24.33946990966797,10,2
17838,text_7_L1,1,eine,0.00631,6.8,3.8267948627471924,4,3
17839,text_7_L1,1,"Sehhilfe,",1.05e-07,2.02,5.8854475021362305,9,4
17840,text_7_L1,1,die,0.0302,7.48,9.767281532287598,3,5
17841,text_7_L1,1,im,0.00724,6.86,1.9994525909423828,2,6
17842,text_7_L1,1,Gegensatz,5.89e-05,4.77,5.083155632019043,9,7
17843,text_7_L1,1,zur,0.00186,6.27,0.025037365034222603,3,8
17844,text_7_L1,1,heute,0.000759,5.88,0.7772545218467712,5,9
17845,text_7_L1,1,verwendeten,1.2e-05,4.08,0.3258087635040283,11,10
17846,text_7_L1,1,Brille,1.7e-05,4.23,3.938260316848755,6,11
17847,text_7_L1,1,aus,0.00398,6.6,2.202491044998169,3,12
17848,text_7_L1,1,nur,0.00331,6.52,1.703420877456665,3,13
17849,text_7_L1,1,einem,0.00224,6.35,11.278103828430176,5,14
17850,text_7_L1,1,Glas,4.07e-05,4.61,3.5934743881225586,4,15
17851,text_7_L1,1,besteht,0.000162,5.21,0.7273914813995361,7,16
17852,text_7_L1,1,und,0.0263,7.42,4.309416770935059,3,17
17853,text_7_L1,1,am,0.00288,6.46,3.8601999282836914,2,18
17854,text_7_L1,1,Auge,6.61e-05,4.82,0.7265592813491821,4,19
17855,text_7_L1,1,eingeklemmt,2.24e-06,3.35,12.425848007202148,11,20
17856,text_7_L1,1,wird.,0.00316,6.5,0.24813617765903473,5,21
17857,text_7_L1,2,Das,0.0145,7.16,3.612485408782959,3,22
17858,text_7_L1,2,Monokel,3.09e-07,2.49,14.572187423706055,7,23
17859,text_7_L1,2,entwickelte,2.29e-05,4.36,3.8267948627471924,11,24
17860,text_7_L1,2,sich,0.00617,6.79,1.71476411819458,4,25
17861,text_7_L1,2,aus,0.00398,6.6,9.80159854888916,3,26
17862,text_7_L1,2,dem,0.00575,6.76,0.05687909945845604,3,27
17863,text_7_L1,2,"Lesestein,",0.0,0.0,12.442831993103027,10,28
17864,text_7_L1,2,einer,0.00263,6.42,1.0702399015426636,5,29
17865,text_7_L1,2,geschliffenen,3.98e-07,2.6,7.0987372398376465,13,30
17866,text_7_L1,2,Linse,2.82e-06,3.45,2.728250741958618,5,31
17867,text_7_L1,2,aus,0.00398,6.6,1.39201819896698,3,32
17868,text_7_L1,2,Quarz,1.55e-06,3.19,2.9962010383605957,5,33
17869,text_7_L1,2,oder,0.00316,6.5,7.0359206199646,4,34
17870,text_7_L1,2,"Beryll,",9.12e-08,1.96,7.267836570739746,7,35
17871,text_7_L1,2,daher,0.000234,5.37,0.05844326689839363,5,36
17872,text_7_L1,2,das,0.0145,7.16,3.99463152885437,3,37
17873,text_7_L1,2,deutsche,0.000372,5.57,1.419786810874939,8,38
17874,text_7_L1,2,Wort,0.000166,5.22,2.2216429710388184,4,39
17875,text_7_L1,2,Brille.,1.7e-05,4.23,4.092874050140381,7,40
17876,text_7_L1,3,Dieser,0.0011,6.04,5.857776165008545,6,41
17877,text_7_L1,3,wurde,0.00155,6.19,7.700990200042725,5,42
17878,text_7_L1,3,zum,0.00257,6.41,4.655125141143799,3,43
17879,text_7_L1,3,Vergrößern,6.46e-06,3.81,9.088136672973633,10,44
17880,text_7_L1,3,direkt,0.000219,5.34,0.10039431601762772,6,45
17881,text_7_L1,3,auf,0.00776,6.89,0.00022957073815632612,3,46
17882,text_7_L1,3,das,0.0145,7.16,5.914035797119141,3,47
17883,text_7_L1,3,Schriftstück,9.77e-07,2.99,11.424381256103516,12,48
17884,text_7_L1,3,gelegt.,4.07e-05,4.61,1.8267782926559448,7,49
17885,text_7_L1,4,Das,0.0145,7.16,3.612485408782959,3,50
17886,text_7_L1,4,im,0.00724,6.86,6.173792839050293,2,51
17887,text_7_L1,4,Deutschen,0.000468,5.67,7.078439712524414,9,52
17888,text_7_L1,4,verwendete,8.71e-06,3.94,4.787208557128906,10,53
17889,text_7_L1,4,Wort,0.000166,5.22,0.7579130530357361,4,54
17890,text_7_L1,4,Monokel,3.09e-07,2.49,12.951231002807617,7,55
17891,text_7_L1,4,wurde,0.00155,6.19,2.4033350944519043,5,56
17892,text_7_L1,4,aus,0.00398,6.6,2.2119197845458984,3,57
17893,text_7_L1,4,dem,0.00575,6.76,3.9001522064208984,3,58
17894,text_7_L1,4,Fränzösischem,0.0,0.0,20.35562515258789,13,59
17895,text_7_L1,4,"entlehnt,",1e-06,3.0,4.779636859893799,9,60
17896,text_7_L1,4,entstand,3.31e-05,4.52,8.011588096618652,8,61
17897,text_7_L1,4,aber,0.00427,6.63,6.217843532562256,4,62
17898,text_7_L1,4,ursprünglich,4.27e-05,4.63,0.6343671679496765,12,63
17899,text_7_L1,4,als,0.00513,6.71,0.09500497579574585,3,64
17900,text_7_L1,4,zweisprachiges,1e-07,2.0,11.112732887268066,14,65
17901,text_7_L1,4,Kunstwort,2.95e-07,2.47,5.166183948516846,9,66
17902,text_7_L1,4,aus,0.00398,6.6,0.05103622376918793,3,67
17903,text_7_L1,4,dem,0.00575,6.76,1.7383732795715332,3,68
17904,text_7_L1,4,Altgrichischen,0.0,0.0,12.892287254333496,14,69
17905,text_7_L1,4,und,0.0263,7.42,1.4848886728286743,3,70
17906,text_7_L1,4,Latein.,8.32e-06,3.92,3.838759422302246,7,71
17907,text_7_L1,5,Das,0.0145,7.16,3.612485408782959,3,72
17908,text_7_L1,5,Monokel,3.09e-07,2.49,14.572187423706055,7,73
17909,text_7_L1,5,war,0.00339,6.53,3.8267948627471924,3,74
17910,text_7_L1,5,gegen,0.00107,6.03,1.71476411819458,5,75
17911,text_7_L1,5,Ende,0.000468,5.67,4.256421089172363,4,76
17912,text_7_L1,5,des,0.0055,6.74,8.145181655883789,3,77
17913,text_7_L1,5,19.,0.000267,5.43,1.0289961099624634,3,78
17914,text_7_L1,6,Jahrhunderts,5.37e-05,4.73,12.356008529663086,12,79
17915,text_7_L1,6,besonders,0.000282,5.45,2.610647439956665,9,80
17916,text_7_L1,6,in,0.0174,7.24,0.7394915223121643,2,81
17917,text_7_L1,6,Deutschland,0.000692,5.84,7.560257434844971,11,82
17918,text_7_L1,6,und,0.0263,7.42,1.9743731021881104,3,83
17919,text_7_L1,6,Großbritannien,2.88e-05,4.46,2.712775707244873,14,84
17920,text_7_L1,6,populär,5.62e-06,3.75,2.346409797668457,7,85
17921,text_7_L1,6,und,0.0263,7.42,3.508791208267212,3,86
17922,text_7_L1,6,galt,3.09e-05,4.49,5.049664497375488,4,87
17923,text_7_L1,6,als,0.00513,6.71,2.674074649810791,3,88
17924,text_7_L1,6,ein,0.00813,6.91,4.147634506225586,3,89
17925,text_7_L1,6,Statussymbol,6.92e-07,2.84,4.972308158874512,12,90
17926,text_7_L1,6,der,0.0288,7.46,1.8491051197052002,3,91
17927,text_7_L1,6,höheren,3.47e-05,4.54,4.970329761505127,7,92
17928,text_7_L1,6,Gesellschaftsschichten.,5.37e-07,2.73,1.5089443922042847,23,93
17929,text_7_L1,7,Besonders,0.000282,5.45,7.689723014831543,9,94
17930,text_7_L1,7,verbreitet,3.55e-05,4.55,8.17634391784668,10,95
17931,text_7_L1,7,war,0.00339,6.53,4.135993480682373,3,96
17932,text_7_L1,7,es,0.00871,6.94,3.5969924926757812,2,97
17933,text_7_L1,7,in,0.0174,7.24,1.178160309791565,2,98
17934,text_7_L1,7,den,0.01,7.0,1.3697103261947632,3,99
17935,text_7_L1,7,Offizierkorps,6.61e-08,1.82,16.104415893554688,13,100
17936,text_7_L1,7,der,0.0288,7.46,1.4226442575454712,3,101
17937,text_7_L1,7,Armeen,3.8e-06,3.58,4.446736812591553,6,102
17938,text_7_L1,7,dieser,0.0011,6.04,1.4221173524856567,6,103
17939,text_7_L1,7,beiden,0.00038,5.58,0.00021336186910048127,6,104
17940,text_7_L1,7,Länder.,7.76e-05,4.89,1.3315242528915405,7,105
17941,text_7_L1,8,Einige,0.000347,5.54,8.232686996459961,6,106
17942,text_7_L1,8,Mediziner,1.1e-05,4.04,9.179830551147461,9,107
17943,text_7_L1,8,waren,0.000871,5.94,5.7933669090271,5,108
17944,text_7_L1,8,damals,0.000195,5.29,5.419609069824219,6,109
17945,text_7_L1,8,der,0.0288,7.46,1.4101473093032837,3,110
17946,text_7_L1,8,"Meinung,",0.000138,5.14,0.7741750478744507,8,111
17947,text_7_L1,8,das,0.0145,7.16,0.0006470970110967755,3,112
17948,text_7_L1,8,Verzerren,5.13e-07,2.71,14.073323249816895,9,113
17949,text_7_L1,8,des,0.0055,6.74,0.7107607126235962,3,114
17950,text_7_L1,8,Gesichts,3.02e-06,3.48,0.0634143203496933,8,115
17951,text_7_L1,8,zum,0.00257,6.41,3.629070520401001,3,116
17952,text_7_L1,8,Festhalten,1.38e-05,4.14,8.079267501831055,10,117
17953,text_7_L1,8,des,0.0055,6.74,6.099738597869873,3,118
17954,text_7_L1,8,Monokels,0.0,0.0,14.352543830871582,8,119
17955,text_7_L1,8,sei,0.000501,5.7,1.3167542219161987,3,120
17956,text_7_L1,8,gesundheitsschädlich.,7.08e-07,2.85,6.734205722808838,21,121
17957,text_7_L1,9,Dagegen,0.000138,5.14,11.419567108154297,7,122
17958,text_7_L1,9,wurde,0.00155,6.19,6.062873840332031,5,123
17959,text_7_L1,9,gewöhnlich,1.35e-05,4.13,0.004627471789717674,10,124
17960,text_7_L1,9,"argumentiert,",6.46e-06,3.81,6.400364398956299,13,125
17961,text_7_L1,9,dass,0.0049,6.69,11.757314682006836,4,126
17962,text_7_L1,9,nur,0.00331,6.52,6.317229270935059,3,127
17963,text_7_L1,9,Personen,0.00017,5.23,0.08313501626253128,8,128
17964,text_7_L1,9,Monokel,3.09e-07,2.49,18.572710037231445,7,129
17965,text_7_L1,9,tragen,0.00011,5.04,4.993247032165527,6,130
17966,text_7_L1,9,"sollten,",0.000257,5.41,2.108725070953369,8,131
17967,text_7_L1,9,die,0.0302,7.48,12.052566528320312,3,132
17968,text_7_L1,9,es,0.00871,6.94,2.856898069381714,2,133
17969,text_7_L1,9,ohne,0.000891,5.95,3.6632444858551025,4,134
17970,text_7_L1,9,solche,0.000219,5.34,1.3599214553833008,6,135
17971,text_7_L1,9,Gesichtsverzerrungen,0.0,0.0,10.47845458984375,20,136
17972,text_7_L1,9,tragen,0.00011,5.04,0.0454476997256279,6,137
17973,text_7_L1,9,könnten.,0.000151,5.18,0.7696475386619568,8,138
17974,text_7_L1,10,Dem,0.00575,6.76,7.311006546020508,3,139
17975,text_7_L1,10,wurde,0.00155,6.19,8.940508842468262,5,140
17976,text_7_L1,10,von,0.00977,6.99,3.5642189979553223,3,141
17977,text_7_L1,10,Seiten,0.000138,5.14,3.4379024505615234,6,142
17978,text_7_L1,10,der,0.0288,7.46,0.5527867674827576,3,143
17979,text_7_L1,10,Optiker,1.51e-06,3.18,11.679828643798828,7,144
17980,text_7_L1,10,auch,0.00603,6.78,0.00025090406415984035,4,145
17981,text_7_L1,10,durch,0.00182,6.26,0.0002661589242052287,5,146
17982,text_7_L1,10,unterschiedliche,3.89e-05,4.59,11.242122650146484,16,147
17983,text_7_L1,10,Größen,1.26e-05,4.1,0.43770599365234375,6,148
17984,text_7_L1,10,entsprochen.,1.74e-06,3.24,3.053054094314575,12,149
17985,text_8_L1,1,Eine,0.00631,6.8,5.233500957489014,4,1
17986,text_8_L1,1,Weinprobe,8.13e-07,2.91,9.63049602508545,9,2
17987,text_8_L1,1,ist,0.012,7.08,1.3035495281219482,3,3
17988,text_8_L1,1,die,0.0302,7.48,2.224501132965088,3,4
17989,text_8_L1,1,sensorische,4.17e-07,2.62,10.367544174194336,11,5
17990,text_8_L1,1,Prüfung,4.27e-05,4.63,10.322216033935547,7,6
17991,text_8_L1,1,und,0.0263,7.42,0.04532774165272713,3,7
17992,text_8_L1,1,Bewertung,2.24e-05,4.35,1.887825846672058,9,8
17993,text_8_L1,1,von,0.00977,6.99,3.1924943923950195,3,9
17994,text_8_L1,1,Wein.,4.37e-05,4.64,1.7749145030975342,5,10
17995,text_8_L1,2,Während,0.000479,5.68,6.561275959014893,7,11
17996,text_8_L1,2,die,0.0302,7.48,2.281500816345215,3,12
17997,text_8_L1,2,Weinprobe,8.13e-07,2.91,13.49353313446045,9,13
17998,text_8_L1,2,so,0.0049,6.69,4.746467590332031,2,14
17999,text_8_L1,2,alt,0.000145,5.16,5.968688011169434,3,15
18000,text_8_L1,2,ist,0.012,7.08,8.118935585021973,3,16
18001,text_8_L1,2,wie,0.00447,6.65,0.38565751910209656,3,17
18002,text_8_L1,2,ihre,0.00115,6.06,0.22897396981716156,4,18
18003,text_8_L1,2,"Herstellung,",2.75e-05,4.44,5.063655853271484,12,19
18004,text_8_L1,2,wurde,0.00155,6.19,4.775029182434082,5,20
18005,text_8_L1,2,ihr,0.00166,6.22,0.28862687945365906,3,21
18006,text_8_L1,2,seit,0.000813,5.91,3.871062994003296,4,22
18007,text_8_L1,2,dem,0.00575,6.76,4.665200233459473,3,23
18008,text_8_L1,2,späten,1.95e-05,4.29,5.968379974365234,6,24
18009,text_8_L1,2,Mittelalter,1.91e-05,4.28,2.486692428588867,11,25
18010,text_8_L1,2,ein,0.00813,6.91,5.3557024002075195,3,26
18011,text_8_L1,2,stärker,5.13e-05,4.71,0.6949988007545471,7,27
18012,text_8_L1,2,formalisierter,1.58e-08,1.2,8.077043533325195,14,28
18013,text_8_L1,2,Ablauf,1.95e-05,4.29,10.995162010192871,6,29
18014,text_8_L1,2,gegeben.,0.000155,5.19,3.6176300048828125,8,30
18015,text_8_L1,3,"Moderne,",4.9e-05,4.69,11.468252182006836,8,31
18016,text_8_L1,3,professionelle,1e-05,4.0,3.693391799926758,14,32
18017,text_8_L1,3,Weintester,0.0,0.0,15.573135375976562,10,33
18018,text_8_L1,3,verwenden,4.27e-05,4.63,8.235832214355469,9,34
18019,text_8_L1,3,eine,0.00631,6.8,7.3373026847839355,4,35
18020,text_8_L1,3,sich,0.00617,6.79,5.553161144256592,4,36
18021,text_8_L1,3,ständig,6.92e-05,4.84,3.180250883102417,7,37
18022,text_8_L1,3,weiterentwickelnde,2.51e-08,1.4,0.6416146159172058,18,38
18023,text_8_L1,3,"Fachterminologie,",4.47e-08,1.65,11.224520683288574,17,39
18024,text_8_L1,3,mit,0.00955,6.98,0.6088800430297852,3,40
18025,text_8_L1,3,der,0.0288,7.46,0.3172450363636017,3,41
18026,text_8_L1,3,das,0.0145,7.16,0.002625948516651988,3,42
18027,text_8_L1,3,Spektrum,1.41e-05,4.15,6.797698020935059,8,43
18028,text_8_L1,3,der,0.0288,7.46,0.5169801712036133,3,44
18029,text_8_L1,3,wahrgenommenen,7.94e-07,2.9,8.996818542480469,14,45
18030,text_8_L1,3,"Geschmäcke,",3.24e-08,1.51,9.373147964477539,11,46
18031,text_8_L1,3,Aromen,1.41e-06,3.15,4.041343688964844,6,47
18032,text_8_L1,3,und,0.0263,7.42,0.3167707324028015,3,48
18033,text_8_L1,3,generellen,2.45e-06,3.39,10.818309783935547,10,49
18034,text_8_L1,3,Merkmale,1.58e-05,4.2,0.00014065706636756659,8,50
18035,text_8_L1,3,eines,0.000813,5.91,0.00023624490131624043,5,51
18036,text_8_L1,3,Weins,7.41e-07,2.87,1.4568836688995361,5,52
18037,text_8_L1,3,beschrieben,3.8e-05,4.58,6.831301689147949,11,53
18038,text_8_L1,3,wird.,0.00316,6.5,1.3937026262283325,5,54
18039,text_8_L1,4,In,0.0174,7.24,3.8858695030212402,2,55
18040,text_8_L1,4,den,0.01,7.0,2.4212632179260254,3,56
18041,text_8_L1,4,letzten,0.000331,5.52,1.5504270792007446,7,57
18042,text_8_L1,4,Jahren,0.000676,5.83,0.9066117405891418,6,58
18043,text_8_L1,4,sind,0.00398,6.6,2.706122875213623,4,59
